"293","2016-08-17","KRSS","110","33000","39000","0","2910","0.8850"
"294","2016-08-18","KRSS","110","33000","39000","0","2910","0.8850"
"295","2016-08-19","KRSS","110","36000","39000","0","2910","0.8850"
"296","2016-08-20","KRSS","110","30000","33000","0","2910","0.8850"
"297","2016-08-21","KRSS","110","30000","36000","0","2910","0.8850"
"298","2016-08-22","KRSS","110","33000","36000","0","2910","0.8850"
"299","2016-08-23","KRSS","110","33000","39000","0","2910","0.8850"
"300","2016-08-24","KRSS","110","33000","36000","0","2910","0.8840"
"301","2016-08-25","KRSS","110","33000","39000","0","2910","0.8840"
"302","2016-08-26","KRSS","110","36000","39000","0","2910","0.8830"
"303","2016-08-27","KRSS","110","30000","36000","0","2670","0.8530"
"304","2016-08-28","KRSS","110","30000","33000","0","2670","0.8680"
"305","2016-08-29","KRSS","110","33000","39000","0","2760","0.8640"
"306","2016-08-30","KRSS","110","33000","36000","0","2760","0.8660"
"309","2016-08-31","ARSS","110","18000","42000","0","1800","0.4610"
"310","2016-09-01","ARSS","110","18000","42000","0","1800","0.4550"
"311","2016-09-02","ARSS","110","21000","42000","0","1800","0.4610"
"312","2016-09-03","ARSS","110","18000","39000","0","1800","0.4610"
"313","2016-09-04","ARSS","110","18000","42000","0","1800","0.4560"
"314","2016-09-05","ARSS","110","18000","42000","0","1800","0.4560"
"315","2016-09-06","ARSS","110","18000","39000","0","1800","0.4560"
"316","2016-09-07","ARSS","110","21000","45000","0","1800","0.4560"
"317","2016-09-08","ARSS","110","21000","42000","0","1800","0.4560"
"318","2016-09-09","ARSS","110","18000","45000","0","1800","0.4560"
"319","2016-09-10","ARSS","110","21000","45000","0","1800","0.4520"
"320","2016-09-11","ARSS","110","15000","45000","0","1800","0.4450"
"321","2016-09-12","ARSS","110","21000","51000","0","1800","0.4420"
"322","2016-09-13","ARSS","110","18000","45000","0","1800","0.4390"
"323","2016-09-14","ARSS","110","18000","48000","0","1800","0.4360"
"324","2016-09-15","ARSS","110","15000","36000","0","1800","0.4350"
"325","2016-09-16","ARSS","110","15000","39000","0","1800","0.4330"
"326","2016-09-17","ARSS","110","18000","33000","0","1800","0.4320"
"327","2016-09-18","ARSS","110","18000","51000","0","1800","0.4320"
"328","2016-09-19","ARSS","110","21000","45000","0","1800","0.4330"
"329","2016-09-20","ARSS","110","21000","45000","0","1800","0.4320"
"330","2016-09-21","ARSS","110","18000","48000","0","1800","0.4330"
"331","2016-09-22","ARSS","110","21000","48000","0","1800","0.4330"
"333","2016-09-24","ARSS","110","21000","54000","0","1800","0.4330"
"334","2016-09-25","ARSS","110","21000","48000","0","1800","0.4330"
"335","2016-09-26","ARSS","110","21000","48000","0","2100","0.4330"
"336","2016-09-27","ARSS","110","21000","48000","0","2100","0.4340"
"337","2016-08-31","KRSS","110","33000","36000","0","2760","0.8660"
"339","2016-09-02","KRSS","110","36000","39000","0","2790","0.8690"
"340","2016-09-03","KRSS","110","30000","36000","0","2790","0.8710"
"341","2016-09-04","KRSS","110","33000","36000","0","2790","0.8710"
"342","2016-09-05","KRSS","110","30000","36000","0","2790","0.8720"
"343","2016-09-06","KRSS","110","33000","39000","0","2970","0.8730"
"344","2016-09-07","KRSS","110","27000","30000","0","2970","0.8740"
"345","2016-09-08","KRSS","110","30000","33000","0","2970","0.8760"
"346","2016-09-09","KRSS","110","30000","33000","0","2970","0.8770"
"347","2016-09-10","KRSS","110","30000","33000","0","2970","0.8770"
"348","2016-09-11","KRSS","110","30000","36000","0","2970","0.8770"
"349","2016-09-12","KRSS","110","33000","36000","0","2970","0.8780"
"350","2016-09-13","KRSS","110","30000","36000","0","2970","0.8780"
"351","2016-09-14","KRSS","110","30000","33000","0","2970","0.8780"
"352","2016-09-15","KRSS","110","30000","33000","0","2970","0.8740"
"353","2016-09-16","KRSS","110","30000","36000","0","2970","0.8730"
"354","2016-09-17","KRSS","110","30000","39000","0","2970","0.8690"
"355","2016-09-18","KRSS","110","36000","39000","0","2970","0.8680"
"356","2016-09-19","KRSS","110","33000","39000","0","2970","0.8700"
"357","2016-09-20","KRSS","110","33000","39000","0","2970","0.8710"
"358","2016-09-21","KRSS","110","36000","36000","0","2970","0.8710"
"359","2016-09-22","KRSS","110","39000","45000","0","2970","0.8720"
"360","2016-09-23","KRSS","110","36000","42000","0","2970","0.8730"
"361","2016-09-24","KRSS","110","36000","42000","0","2970","0.8730"
"362","2016-09-25","KRSS","110","36000","39000","0","2970","0.8730"
"363","2016-09-26","KRSS","110","39000","42000","0","2970","0.8740"
"364","2016-09-27","KRSS","110","33000","39000","0","2550","0.8880"
"366","2016-09-28","KRSS","110","36000","42000","0","2550","0.8870"
"367","2016-09-29","KRSS","110","36000","42000","0","2550","0.8870"
"368","2016-09-28","ARSS","110","21000","51000","0","2100","0.4340"
"369","2016-09-29","ARSS","110","21000","48000","0","2100","0.4330"
"370","2016-09-30","ARSS","110","18000","48000","0","1800","0.4300"
